data_content_id,filename,multi_step_id,block_index,rex_type,question_content,detailed_solution,Answer_A,Answer_B,Answer_C,Answer_D,Answer_E,Answer_F,Feedback_A,Feedback_B,Feedback_C,Feedback_D,Feedback_E,Feedback_F,correct_answer,background
808e6233-4518-45db-b937-09f987d27831__block0,808e6233-4518-45db-b937-09f987d27831.html,AR_137,0,open_ended,"<p><img height=""138"" src=""https://k12.openstax.org/contents/raise/resources/fa48ad347ec5f1122930bed32be57203c34d71a8"" width=""347""/> </p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work. </p>","
<p>Here is how to represent the quadratic sequence with an equation:</p>
<p>Notice there are no missing squares. Complete the table for each step:</p>
<table class=""os-raise-wideequaltable"">
<thead>
<tr>
<th scope=""col""> Step </th>
<th scope=""col""> # of columns </th>
<th scope=""col""> # of rows </th>
<th scope=""col""> # of squares </th>
</tr>
</thead>
<tbody>
<tr>
<td> 1 </td>
<td> 4 </td>
<td> 4 </td>
<td> 16 </td>
</tr>
<tr>
<td> 2 </td>
<td> 5 </td>
<td> 5 </td>
<td> 25 </td>
</tr>
<tr>
<td> 3 </td>
<td> 6 </td>
<td> 6 </td>
<td> 36 </td>
</tr>
<tr>
<td> \(n\) </td>
<td> \(n + 3\) </td>
<td> \(n + 3\) </td>
<td> \((n+3)^2\) </td>
</tr>
</tbody>
</table>
<br/>
<p>The number of columns is always \(n+3\), and the number of rows is \(n+3\).</p>
<p>The number of squares will be represented by \(y=(n+3)^2\).</p>
",,,,,,,,,,,,,,"<p>
 See Steps 1 – 3 of a pattern of squares below. Write an equation representing the relationship between the step
  number \(n\) and the number of squares \(y\).
</p>"
81de9999-a222-4bc3-a9f0-46cb27b04a3f__block0,81de9999-a222-4bc3-a9f0-46cb27b04a3f.html,AR_138,0,open_ended,"<p>What is the correlation coefficient for this data and what does it tell us about the strength and type of relationship represented?</p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer: Your answer many vary, but here is a sample.</p>
<p> The correlation coefficient is \(r≈0.44\). By the table, this indicates a moderate, positive
    linear relationship between fat content and calories.</p>
",,,,,,,,,,,,,,"<p>
 Consumer Reports published a study of fast-food items. The table and scatter plot below display the fat content (in grams) and number of calories per serving for 16 fast-food items.
</p>
<div class=""os-raise-d-flex os-raise-justify-content-between"">
 <div class=""os-raise-mx-auto"">
  <img alt=""GRAPH OF THE RELATIONSHIP BETWEEN FAT IN GRAMS AND CALORIES IN KILOCALORIES, SHOWS A MODERATE POSITIVE CORRELATION."" class=""img-fluid atto_image_button_text-bottom"" height=""555"" src=""https://k12.openstax.org/contents/raise/resources/aca8f83947b57b52a355fc98e7c83b99e6545d17"" width=""400""/>
 </div>
 <table class=""os-raise-skinnytable"">
  <thead>
   <tr>
    <th scope=""col"">
     Fat
     <br/>
     (g)
    </th>
    <th scope=""col"">
     Calories
     <br/>
     (kcal)
    </th>
   </tr>
  </thead>
  <tbody>
   <tr>
    <td>
     2
    </td>
    <td>
     268
    </td>
   </tr>
   <tr>
    <td>
     5
    </td>
    <td>
     3,003
    </td>
   </tr>
   <tr>
    <td>
     3
    </td>
    <td>
     260
    </td>
   </tr>
   <tr>
    <td>
     3.5
    </td>
    <td>
     300
    </td>
   </tr>
   <tr>
    <td>
     1
    </td>
    <td>
     315
    </td>
   </tr>
   <tr>
    <td>
     2
    </td>
    <td>
     160
    </td>
   </tr>
   <tr>
    <td>
     3
    </td>
    <td>
     200
    </td>
   </tr>
   <tr>
    <td>
     6
    </td>
    <td>
     320
    </td>
   </tr>
   <tr>
    <td>
     3
    </td>
    <td>
     420
    </td>
   </tr>
   <tr>
    <td>
     5
    </td>
    <td>
     290
    </td>
   </tr>
   <tr>
    <td>
     3.5
    </td>
    <td>
     285
    </td>
   </tr>
   <tr>
    <td>
     2.5
    </td>
    <td>
     390
    </td>
   </tr>
   <tr>
    <td>
     0
    </td>
    <td>
     140
    </td>
   </tr>
   <tr>
    <td>
     2.5
    </td>
    <td>
     330
    </td>
   </tr>
   <tr>
    <td>
     1
    </td>
    <td>
     120
    </td>
   </tr>
   <tr>
    <td>
     3
    </td>
    <td>
     180
    </td>
   </tr>
  </tbody>
 </table>
</div>"
824635d7-d744-436c-8094-7ef525314fa3__block0,824635d7-d744-436c-8094-7ef525314fa3.html,AR_139,0,open_ended,<p>Find the vertex of \(y= (x-2)^2+5\).</p><br/><p>Write down your answer. Then select the <strong>solution</strong> button to compare your work. </p>,"
<p>Here is how to find the vertex:</p>
<p>The quadratic shifts to the right 2 and up 5. The vertex is at \((2, 5)\).</p>
",,,,,,,,,,,,,,
826bd169-a14f-4da5-b9c0-f557ae1a5439__block0,826bd169-a14f-4da5-b9c0-f557ae1a5439.html,AR_140,0,open_ended,"<p>Write down your answer, then select the <strong>solution</strong> button to compare your work.
    </p>","
<p>Here is how to determine if the sequence is geometric:</p>
<p>Each term is \(\frac15\) of the previous term. So, the common ratio is \(\frac15\), and this is a geometric sequence.</p>
",,,,,,,,,,,,,,"<p>
 Is the sequence geometric? If so, find the common ratio.
</p>
<p>
 100, 20, 4, \(\frac45\), . . .
</p>"
828915d6-fd59-4819-b8c5-e35704dc5d3f__block0,828915d6-fd59-4819-b8c5-e35704dc5d3f.html,AR_141,0,open_ended,"<p>Let’s try creating a table. We know the total
      number of seats must equal 40. So we can try different values of seat types to
      determine if they match the total sales constraint, $648.</p>
<p>If the total sales value is too low, try more
      stadium recliner seats, since they are more expensive.</p>
<div data-schema-version=""1.0"" data-wait-for-event=""Reveal1""> </div>
<table class=""os-raise-wideequaltable"">
<thead>
<tr>
<th scope=""col""> Number of Stadium Recliner Seats </th>
<th scope=""col""> Number of Regular Seats </th>
<th scope=""col""> Total Seats </th>
<th scope=""col""> Total Sales ($) </th>
</tr>
</thead>
<tbody>
<tr>
<td><br/></td>
<td><br/></td>
<td> 40 </td>
<td><br/></td>
</tr>
<tr>
<td><br/></td>
<td><br/></td>
<td> 40 </td>
<td><br/></td>
</tr>
<tr>
<td><br/></td>
<td><br/></td>
<td> 40 </td>
<td><br/></td>
</tr>
<tr>
<td><br/></td>
<td><br/></td>
<td> 40 </td>
<td><br/></td>
</tr>
</tbody>
</table><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work. </p>","
<p>Here is how to fill in the table: <br/>
</p>
<table class=""os-raise-wideequaltable"">
<thead>
<tr>
<th scope=""col""> Number of Stadium Recliner Seats </th>
<th scope=""col""> Number of Regular Seats </th>
<th scope=""col""> Total Seats </th>
<th scope=""col""> Total Sales ($) </th>
</tr>
</thead>
<tbody>
<tr>
<td> 10 </td>
<td> 30 </td>
<td> 40 </td>
<td> $630 </td>
</tr>
<tr>
<td> 12 </td>
<td> 28 </td>
<td> 40 </td>
<td> $636 </td>
</tr>
<tr>
<td> 14 </td>
<td> 26 </td>
<td> 40 </td>
<td> $642 </td>
</tr>
<tr>
<td> 16 </td>
<td> 24 </td>
<td> 40 </td>
<td> $648 </td>
</tr>
</tbody>
</table>
<div>
<p>We can see that 16 stadium recliner seats and
      24 regular seats represents a total of 40 seats and is $648 in total sales. </p>
<p>This means the theater has 16 stadium recliner seats and 24 regular seats.</p>
<p>How
      did you do? Know that you learn more from wrong answers than from right
      answers! Wrong answers help us find flaws in our thinking. Take a
      minute to think about why you got the question wrong. Then you won’t get
      this type of question wrong again!</p>
</div>
",,,,,,,,,,,,,,
82f16f9c-ede9-4f80-b291-6dc8911954f4__block0,82f16f9c-ede9-4f80-b291-6dc8911954f4.html,AR_142,0,open_ended,"<p>For the function \(f(x) = 3x^2 + 2x - 15\), find:</p>
<ol class=""os-raise-noindent"">
<li>\( f(3)\) </li>
<li> \(f(-5) \)</li>
<li> \(f(0) \)</li>
</ol><br/><p>Write down your answers. Then select the <strong>solution</strong> button to compare your work. </p>","
<p>Here is how to evaluate the polynomial function:</p>
<ol class=""os-raise-noindent"">
<li>\( f(x) = 3x^2 + 2x - 15 \)<br/>
      \(f(3) = 3(3)^2 + 2(3) - 15\)<br/>
      \(f(3) = 3(9) + 6 - 15\)<br/>
      \(f(3) = 18\)</li>
</ol>
<ol class=""os-raise-noindent"" start=""2"">
<li>\( f(x) = 3x^2 + 2x - 15\)<br/>
      \(f(-5) = 3(-5)^2 + 2(-5) - 15\)<br/>
      \(f(-5) = 3(25) - 10 - 15\)<br/>
      \(f(-5) = 50\)</li>
</ol>
<ol class=""os-raise-noindent"" start=""3"">
<li>\( f(x) = 3x^2 + 2x - 15\)<br/>
      \(
      f(0) = 3(0)^2 + 2(0) - 15\)<br/>
      \(
      f(0) = -15\)</li>
</ol>
",,,,,,,,,,,,,,
839e3bde-2d20-4e60-9184-486882848265__block0,839e3bde-2d20-4e60-9184-486882848265.html,AR_143,0,open_ended,"<p>Find the \(x\)-intercepts of \(y=(x-1)(x+5)\).</p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work. </p>","
<p>Here is how to find the \(x\)-intercepts:</p>
<p>The \(x\)-intercepts occur when \(y = 0\). </p>
<p>Set each factor to 0 and solve.</p>
<p>\(x-1\;=0\;\;\;\;\;\;\;\;x+5=0\\\;\;\;\;\;\;x\;=\;1\;\;\;\;\;\;\;\;\;\;\;\;x\;=\;–\;5\)</p>
<p>Notice that for the factor \((x-3)\) or \((x-1)(x+(-1)\)), the constant is – 1, so the \(x\)-intercept is \(x = +1\) or the point \((1,0)\).</p>
<p>For the factor \((x+5)\), the constant is +5, so the \(x\)-intercept is \(x= – 5\) or the point \((-5,0)\).</p>
",,,,,,,,,,,,,,
db1bd797-62e0-4a14-952b-4d3f5bf16cba,84466c8d-ae93-49b6-b09f-82fb08f241ff.html,AR_144,0,open_ended,"<ol class=""os-raise-noindent"">
<li>
        Write an equation for the situation.
      </li>
</ol><br/><p>Enter your answer here: </p>","<p>Compare your answer: Your answer may vary, but here is a sample.</p>
<p>Let \(g\)=one pound of grapes.</p>
<p>6g=10.74</p>",,,,,,,,,,,,,,"<p>
 For questions 1 - 2, use the scenario:
</p>
<p>
 Denae bought 6 pounds of grapes for $10.74.
</p>"
743bc613-9ed4-4785-994f-65c52046a9b4,84466c8d-ae93-49b6-b09f-82fb08f241ff.html,AR_144,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>
          Solve the equation.
        </li>
</ol>
<p>Enter your answer here.</p>",<p>Check your answer with the solution: 1.79</p>,,,,,,,,,,,,,,"<p>
 For questions 1 - 2, use the scenario:
</p>
<p>
 Denae bought 6 pounds of grapes for $10.74.
</p>"
8694124c-7bfd-4968-bfe6-864dbf69018c__block0,8694124c-7bfd-4968-bfe6-864dbf69018c.html,AR_145,0,open_ended,"<ol class=""os-raise-noindent"">
<li> Complete the table showing the number of copies of the book sold each year. </li>
</ol>
<table class=""os-raise-midsizetable"">
<thead>
<tr>
<th scope=""col"">Years Since Published</th>
<th scope=""col"">Number of Copies Sold</th>
</tr>
</thead>
<tbody>
<tr>
<td>
            0
          </td>
<td> 
          </td>
</tr>
<tr>
<td>
            1
          </td>
<td> 
          </td>
</tr>
<tr>
<td>
            2
          </td>
<td> 
          </td>
</tr>
<tr>
<td>
            3
          </td>
<td> 
          </td>
</tr>
<tr>
<td>
            \(y\)
          </td>
<td> 
          </td>
</tr>
</tbody>
</table>","
<p>Compare your answer:</p>
<p>Here is how to turn an exponential decay situation into a table and a graph:</p>
<p>To complete the table, you enter 600,000 in the first line of the table, since it is the initial value or the starting point. For each entry after the first, you multiply each term by
    \(\frac12\). The table below has an extra row with the process worked out.</p>
<table class=""os-raise-wideequaltable"">
<thead>
<tr>
<th scope=""col"">Years Since Published</th>
<th scope=""col"">Process</th>
<th scope=""col"">Number of Copies Sold</th>
</tr>
</thead>
<tbody>
<tr>
<td>
          0
        </td>
<td>
          \(600,000(\frac{1}{2} )^0\)
        </td>
<td>
          \(600,000\)
        </td>
</tr>
<tr>
<td>
          1
        </td>
<td>
          \(600,000(\frac{1}{2} )^1\)
        </td>
<td>
          \(300,000\)
        </td>
</tr>
<tr>
<td>
          2
        </td>
<td>
          \(600,000(\frac{1}{2})^2\)
        </td>
<td>
          \(150,000\)
        </td>
</tr>
<tr>
<td>
          3
        </td>
<td>
          \(600,000(\frac{1}{2} )^3\)
        </td>
<td>
          \(75,000\)
        </td>
</tr>
<tr>
<td>
          \(y\)
        </td>
<td>
          \(600,000(\frac{1}{2} )^y\)
        </td>
<td>
          \(600,000(\frac{1}{2})^y\)
        </td>
</tr>
</tbody>
</table>
<br/>
",,,,,,,,,,,,,,"<p>
 The number of copies of a book sold the year it was released was 600,000. Each year after that, the number of copies
  sold decreased by \(\frac12\).
</p>"
54f64192-756e-498e-8f9c-b6ab4693cde6,8694124c-7bfd-4968-bfe6-864dbf69018c.html,AR_145,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li> Write an equation representing the number of copies, \(c\), sold \(y\) years after the book was released.
      </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p> The last row of the table is also the equation for the function, \(c =
      600,000(\frac12)^y\).</p>",,,,,,,,,,,,,,"<p>
 The number of copies of a book sold the year it was released was 600,000. Each year after that, the number of copies
  sold decreased by \(\frac12\).
</p>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Compare your answer:
 </p>
 <p>
  Here is how to turn an exponential decay situation into a table and a graph:
 </p>
 <p>
  To complete the table, you enter 600,000 in the first line of the table, since it is the initial value or the starting point. For each entry after the first, you multiply each term by
    \(\frac12\). The table below has an extra row with the process worked out.
 </p>
 <table class=""os-raise-wideequaltable"">
  <thead>
   <tr>
    <th scope=""col"">
     Years Since Published
    </th>
    <th scope=""col"">
     Process
    </th>
    <th scope=""col"">
     Number of Copies Sold
    </th>
   </tr>
  </thead>
  <tbody>
   <tr>
    <td>
     0
    </td>
    <td>
     \(600,000(\frac{1}{2} )^0\)
    </td>
    <td>
     \(600,000\)
    </td>
   </tr>
   <tr>
    <td>
     1
    </td>
    <td>
     \(600,000(\frac{1}{2} )^1\)
    </td>
    <td>
     \(300,000\)
    </td>
   </tr>
   <tr>
    <td>
     2
    </td>
    <td>
     \(600,000(\frac{1}{2})^2\)
    </td>
    <td>
     \(150,000\)
    </td>
   </tr>
   <tr>
    <td>
     3
    </td>
    <td>
     \(600,000(\frac{1}{2} )^3\)
    </td>
    <td>
     \(75,000\)
    </td>
   </tr>
   <tr>
    <td>
     \(y\)
    </td>
    <td>
     \(600,000(\frac{1}{2} )^y\)
    </td>
    <td>
     \(600,000(\frac{1}{2})^y\)
    </td>
   </tr>
  </tbody>
 </table>
 <br/>
</div>"
8694124c-7bfd-4968-bfe6-864dbf69018c__block2,8694124c-7bfd-4968-bfe6-864dbf69018c.html,AR_145,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li> Use the graphing tool or technology outside the course. Graph the equation that represents the situation, using the Desmos tool below.

      </li>
</ol><br/><p>When you have finished graphing, select the <strong>solution</strong> button to compare your work. </p>","
<p>Compare your answer:</p>
<p>Use the points in the table to create a graph.</p>
<img alt=""GRAPH OF A DECREASING EXPONENTIAL FUNCTION THAT REPRESENTS THE NUMBER OF COPIES SOLD AS A FUNCTION OF NUMBER OF YEARS SINCE PUBLISHED. THE GRAPH HAS A \(y\)-intercepts OF 600,000 AND PASSES THROUGH THE POINTS (1, 300000) AND (2, 150000)."" height=""300"" src=""https://k12.openstax.org/contents/raise/resources/f18b064994983246638941b3c48f38661a9ff378"" width=""300""/>
",,,,,,,,,,,,,,"<p>
 The number of copies of a book sold the year it was released was 600,000. Each year after that, the number of copies
  sold decreased by \(\frac12\).
</p>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Compare your answer:
 </p>
 <p>
  Here is how to turn an exponential decay situation into a table and a graph:
 </p>
 <p>
  To complete the table, you enter 600,000 in the first line of the table, since it is the initial value or the starting point. For each entry after the first, you multiply each term by
    \(\frac12\). The table below has an extra row with the process worked out.
 </p>
 <table class=""os-raise-wideequaltable"">
  <thead>
   <tr>
    <th scope=""col"">
     Years Since Published
    </th>
    <th scope=""col"">
     Process
    </th>
    <th scope=""col"">
     Number of Copies Sold
    </th>
   </tr>
  </thead>
  <tbody>
   <tr>
    <td>
     0
    </td>
    <td>
     \(600,000(\frac{1}{2} )^0\)
    </td>
    <td>
     \(600,000\)
    </td>
   </tr>
   <tr>
    <td>
     1
    </td>
    <td>
     \(600,000(\frac{1}{2} )^1\)
    </td>
    <td>
     \(300,000\)
    </td>
   </tr>
   <tr>
    <td>
     2
    </td>
    <td>
     \(600,000(\frac{1}{2})^2\)
    </td>
    <td>
     \(150,000\)
    </td>
   </tr>
   <tr>
    <td>
     3
    </td>
    <td>
     \(600,000(\frac{1}{2} )^3\)
    </td>
    <td>
     \(75,000\)
    </td>
   </tr>
   <tr>
    <td>
     \(y\)
    </td>
    <td>
     \(600,000(\frac{1}{2} )^y\)
    </td>
    <td>
     \(600,000(\frac{1}{2})^y\)
    </td>
   </tr>
  </tbody>
 </table>
 <br/>
</div>"
527678a6-10b7-4584-8559-1b8ceb08b939,8694124c-7bfd-4968-bfe6-864dbf69018c.html,AR_145,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li> Use your equation or graph to find \(c\) when \(y=6\). What does this mean in terms of the book sales?
      </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p> If you use the equation you would substitute 6 in for \(y\), or \(c=600,000(\frac{1}{2})^6\), and evaluate to find the solution.
      <br/><br/>
      The answer 9,375 means that six years after the book was published, 9,375 copies of the book were sold.
    </p>",,,,,,,,,,,,,,"<p>
 The number of copies of a book sold the year it was released was 600,000. Each year after that, the number of copies
  sold decreased by \(\frac12\).
</p>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Compare your answer:
 </p>
 <p>
  Here is how to turn an exponential decay situation into a table and a graph:
 </p>
 <p>
  To complete the table, you enter 600,000 in the first line of the table, since it is the initial value or the starting point. For each entry after the first, you multiply each term by
    \(\frac12\). The table below has an extra row with the process worked out.
 </p>
 <table class=""os-raise-wideequaltable"">
  <thead>
   <tr>
    <th scope=""col"">
     Years Since Published
    </th>
    <th scope=""col"">
     Process
    </th>
    <th scope=""col"">
     Number of Copies Sold
    </th>
   </tr>
  </thead>
  <tbody>
   <tr>
    <td>
     0
    </td>
    <td>
     \(600,000(\frac{1}{2} )^0\)
    </td>
    <td>
     \(600,000\)
    </td>
   </tr>
   <tr>
    <td>
     1
    </td>
    <td>
     \(600,000(\frac{1}{2} )^1\)
    </td>
    <td>
     \(300,000\)
    </td>
   </tr>
   <tr>
    <td>
     2
    </td>
    <td>
     \(600,000(\frac{1}{2})^2\)
    </td>
    <td>
     \(150,000\)
    </td>
   </tr>
   <tr>
    <td>
     3
    </td>
    <td>
     \(600,000(\frac{1}{2} )^3\)
    </td>
    <td>
     \(75,000\)
    </td>
   </tr>
   <tr>
    <td>
     \(y\)
    </td>
    <td>
     \(600,000(\frac{1}{2} )^y\)
    </td>
    <td>
     \(600,000(\frac{1}{2})^y\)
    </td>
   </tr>
  </tbody>
 </table>
 <br/>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2"">
 <p>
  Compare your answer:
 </p>
 <p>
  Use the points in the table to create a graph.
 </p>
 <img alt=""GRAPH OF A DECREASING EXPONENTIAL FUNCTION THAT REPRESENTS THE NUMBER OF COPIES SOLD AS A FUNCTION OF NUMBER OF YEARS SINCE PUBLISHED. THE GRAPH HAS A \(y\)-intercepts OF 600,000 AND PASSES THROUGH THE POINTS (1, 300000) AND (2, 150000)."" height=""300"" src=""https://k12.openstax.org/contents/raise/resources/f18b064994983246638941b3c48f38661a9ff378"" width=""300""/>
</div>
<div class=""os-raise-ib-desmos-gc"" data-schema-version=""1.0"">
</div>"
d8f5cb5c-b918-4b39-b40f-96d084951dea,8694124c-7bfd-4968-bfe6-864dbf69018c.html,AR_145,4,open_ended,"<ol class=""os-raise-noindent"" start=""5"">
<li>What is the vertical intercept, or y-intercept of the graph? What does it tell you about the number of copies sold?
      </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<ul class=""os-raise-noindent"">
<li>The \(y\)-intercept represents the value of the function when
        \(t=0\), which corresponds to the year the book was released. Substituting \(t=0\) into the function, we have <br/>\(f(0)=600,000 \cdot ( 21​ )^ 0 =600,000 \cdot 1=600,000\).</li>
<li>The \(y\)-intercept is 600,000. This means that, in the year the book was released (at
        \(t=0\)), 600,000 copies were sold.</li>
</ul>",,,,,,,,,,,,,,"<p>
 The number of copies of a book sold the year it was released was 600,000. Each year after that, the number of copies
  sold decreased by \(\frac12\).
</p>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Compare your answer:
 </p>
 <p>
  Here is how to turn an exponential decay situation into a table and a graph:
 </p>
 <p>
  To complete the table, you enter 600,000 in the first line of the table, since it is the initial value or the starting point. For each entry after the first, you multiply each term by
    \(\frac12\). The table below has an extra row with the process worked out.
 </p>
 <table class=""os-raise-wideequaltable"">
  <thead>
   <tr>
    <th scope=""col"">
     Years Since Published
    </th>
    <th scope=""col"">
     Process
    </th>
    <th scope=""col"">
     Number of Copies Sold
    </th>
   </tr>
  </thead>
  <tbody>
   <tr>
    <td>
     0
    </td>
    <td>
     \(600,000(\frac{1}{2} )^0\)
    </td>
    <td>
     \(600,000\)
    </td>
   </tr>
   <tr>
    <td>
     1
    </td>
    <td>
     \(600,000(\frac{1}{2} )^1\)
    </td>
    <td>
     \(300,000\)
    </td>
   </tr>
   <tr>
    <td>
     2
    </td>
    <td>
     \(600,000(\frac{1}{2})^2\)
    </td>
    <td>
     \(150,000\)
    </td>
   </tr>
   <tr>
    <td>
     3
    </td>
    <td>
     \(600,000(\frac{1}{2} )^3\)
    </td>
    <td>
     \(75,000\)
    </td>
   </tr>
   <tr>
    <td>
     \(y\)
    </td>
    <td>
     \(600,000(\frac{1}{2} )^y\)
    </td>
    <td>
     \(600,000(\frac{1}{2})^y\)
    </td>
   </tr>
  </tbody>
 </table>
 <br/>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2"">
 <p>
  Compare your answer:
 </p>
 <p>
  Use the points in the table to create a graph.
 </p>
 <img alt=""GRAPH OF A DECREASING EXPONENTIAL FUNCTION THAT REPRESENTS THE NUMBER OF COPIES SOLD AS A FUNCTION OF NUMBER OF YEARS SINCE PUBLISHED. THE GRAPH HAS A \(y\)-intercepts OF 600,000 AND PASSES THROUGH THE POINTS (1, 300000) AND (2, 150000)."" height=""300"" src=""https://k12.openstax.org/contents/raise/resources/f18b064994983246638941b3c48f38661a9ff378"" width=""300""/>
</div>
<div class=""os-raise-ib-desmos-gc"" data-schema-version=""1.0"">
</div>"
13d5a98c-833b-4501-8ee8-51f7988c1c4a,8694124c-7bfd-4968-bfe6-864dbf69018c.html,AR_145,5,open_ended,"<ol class=""os-raise-noindent"" start=""6"">
<li>What is the asymptote of the graph? What does it tell you about the number of copies sold over time?
      </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<ul class=""os-raise-noindent"">
<li>To determine the asymptote, we need to consider the behavior of the function as \(t\) approaches infinity. As \(t\) increases, the exponent
        \((\frac {1}{2})t\) becomes smaller and smaller. Eventually, as \(t\) approaches infinity, the exponent approaches 0.
      </li>
<li>The function
        \(f(t)\) approaches the value 0 as \(t\) tends towards infinity. In other words, the horizontal asymptote of the function is \(y=0\).</li>
<li>The asymptote is
        \(y=0\), indicating that as the number of years increases indefinitely, the number of copies sold approaches zero.</li>
</ul>",,,,,,,,,,,,,,"<p>
 The number of copies of a book sold the year it was released was 600,000. Each year after that, the number of copies
  sold decreased by \(\frac12\).
</p>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
 <p>
  Compare your answer:
 </p>
 <p>
  Here is how to turn an exponential decay situation into a table and a graph:
 </p>
 <p>
  To complete the table, you enter 600,000 in the first line of the table, since it is the initial value or the starting point. For each entry after the first, you multiply each term by
    \(\frac12\). The table below has an extra row with the process worked out.
 </p>
 <table class=""os-raise-wideequaltable"">
  <thead>
   <tr>
    <th scope=""col"">
     Years Since Published
    </th>
    <th scope=""col"">
     Process
    </th>
    <th scope=""col"">
     Number of Copies Sold
    </th>
   </tr>
  </thead>
  <tbody>
   <tr>
    <td>
     0
    </td>
    <td>
     \(600,000(\frac{1}{2} )^0\)
    </td>
    <td>
     \(600,000\)
    </td>
   </tr>
   <tr>
    <td>
     1
    </td>
    <td>
     \(600,000(\frac{1}{2} )^1\)
    </td>
    <td>
     \(300,000\)
    </td>
   </tr>
   <tr>
    <td>
     2
    </td>
    <td>
     \(600,000(\frac{1}{2})^2\)
    </td>
    <td>
     \(150,000\)
    </td>
   </tr>
   <tr>
    <td>
     3
    </td>
    <td>
     \(600,000(\frac{1}{2} )^3\)
    </td>
    <td>
     \(75,000\)
    </td>
   </tr>
   <tr>
    <td>
     \(y\)
    </td>
    <td>
     \(600,000(\frac{1}{2} )^y\)
    </td>
    <td>
     \(600,000(\frac{1}{2})^y\)
    </td>
   </tr>
  </tbody>
 </table>
 <br/>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2"">
 <p>
  Compare your answer:
 </p>
 <p>
  Use the points in the table to create a graph.
 </p>
 <img alt=""GRAPH OF A DECREASING EXPONENTIAL FUNCTION THAT REPRESENTS THE NUMBER OF COPIES SOLD AS A FUNCTION OF NUMBER OF YEARS SINCE PUBLISHED. THE GRAPH HAS A \(y\)-intercepts OF 600,000 AND PASSES THROUGH THE POINTS (1, 300000) AND (2, 150000)."" height=""300"" src=""https://k12.openstax.org/contents/raise/resources/f18b064994983246638941b3c48f38661a9ff378"" width=""300""/>
</div>
<div class=""os-raise-ib-desmos-gc"" data-schema-version=""1.0"">
</div>"
8881cfe0-2960-4a96-91cb-47ec456fe7d3__block0,8881cfe0-2960-4a96-91cb-47ec456fe7d3.html,AR_146,0,open_ended,"<p>What is the maximum height of the rock?</p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work. </p>","
<p>Here is how to find the maximum height:</p>
<p>Look at the peak, or vertex of the parabola.</p>
<p>The maximum height is 25 feet after 2 seconds.</p>
",,,,,,,,,,,,,,"<p>
 A rock is launched into the air, and its height is represented by the graph below.
</p>
<p>
 <img height=""147"" src=""https://k12.openstax.org/contents/raise/resources/b461dcedda003c376d9dfa1281928c118887b198"" width=""295""/>
</p>"
